Title,Price,Area,Address,description,table,Link
Mieszkanie 35m2.Czyżkówko.,2 200 złdo negocjacji,35 m²,Bydgoszcz - 09 marca 2025,"Witam.Mieszkanie umeblowane,posiadam meble dodatkowo,można przystosować na 4 osoby.Cicha,spokojna okolica,dobry dojazd do centrum-10min.w pobliżu zakłady pracy,żabka,biedronka,itd.cena do uzgodnienia.",PrywatneZwierzęta: NieWinda: NieParking: przynależne na ulicyPoziom: ParterUmeblowane: TakRodzaj zabudowy: Dom wolnostojącyPowierzchnia: 35 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 1 zł,https://www.olx.pl/d/oferta/mieszkanie-35m2-czyzkowko-CID3-IDYXmFc.html
Mieszkanie ( 3 pokoje ) wynajmę wyżyny,2 500 zł,54 m²,Bydgoszcz - 20 marca 2025,"Mieszkanie trzypokojowe wynajmę w całości lub na pokoje . Preferowane studentki z UMK .
Zwierzęta nieakceptowane .
Koszt pokoju 900 zł duży z balkonem i 800 zł małe. 
Dodatkowo koszty - kaucja  w wysokości miesięcznego wynajmu , czynsz , prąd,gaz .
W okolicy sklepy ,szpital,park, przystawki komunikacji miejskiej .

WYNAJEM NA WARUNKACH WYNAJMU OKAZJONALNEGO ! 
Kontakt 60*****75",PrywatneZwierzęta: NieWinda: NiePoziom: 3Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 54 m²Liczba pokoi: 3 pokoje,https://www.olx.pl/d/oferta/mieszkanie-3-pokoje-wynajme-wyzyny-CID3-ID15148X.html
Wynajem mieszkania,3 000 zł,"65,68 m²",Bydgoszcz - 05 marca 2025,Mieszkanie do wynajęcia w bloku w pełnym wyposażeniu na pierwszym piętrze  ( 3000 zł + opłaty do 500 zł i dodatkowo kaucja 3000zł)  od zaraz ul.Galla Anonima 3/59 Fordon tel. 66*****14,"PrywatneZwierzęta: NieWinda: NieParking: przynależne na ulicyPoziom: 1Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 65,68 m²Liczba pokoi: 3 pokojeCzynsz (dodatkowo): 3 000 zł",https://www.olx.pl/d/oferta/wynajem-mieszkania-CID3-ID11UOF5.html
"Komfortowe, 2 pokoje, balkon, na zapleczu Starówki",1 800 zł,38 m²,Toruń - 10 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/komfortowe-2-pokoje-balkon-na-zapleczu-starowki-ID4phrX.html
"!!Nowoczesne 3 pokoje, taras16m +garaż+klima!!!",2 600 zł,52 m²,Toruń - 11 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/nowoczesne-3-pokoje-taras16m-garaz-klima-ID473gb.html
"Po remoncie,2 osobne pokoje,balkon,parking,Jakubsk",1 800 zł,"44,20 m²",Toruń - 25 lutego 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/po-remoncie-2-osobne-pokoje-balkon-parking-jakubsk-ID4w7bw.html
"Nowe,2 pokoje,klima,garaż,A 1,blisko centrum",2 400 zł,"38,49 m²",Toruń - 18 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/nowe-2-pokoje-klima-garaz-a-1-blisko-centrum-ID4uWOL.html
!Ekskluzywne 31 m/garaż/ klimatyzacja/taras24m!,2 200 zł,31 m²,Toruń - 11 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/ekskluzywne-31-m-garaz-klimatyzacja-taras24m-ID4hOZq.html
"Do wynajęcia mieszkanie 40m2 z miejscem parkingowym, 2 pokoje, Mokre",1 850 zł,40 m²,Toruń - 24 marca 2025,"Do wynajęcia (od kwietnia) mieszkanie dwupokojowe #Mokre

- II piętro w wieżowcu przy ul. Warneńczyka 
- powierznia 40m² (dwa pokoje, oddzielna kuchnia + niewielki balkon)
- na wyposażeniu wszystkie podstawowe sprzęty (pralka, lodówka, piekarnik, płyta gazowa i zmywarka, bez TV) i meble 
- świetna lokalizacja: przystanki autobusowe i tramwajowe (3 min), 10 min spacerem na starówkę i do kina, zielona okolica
- Lidl, Biedronka, Polo Market, apteka i basen - 3 min pieszo 
- parking za szlabanem - nie ma problemu z miejscami parkingowymi
- czynsz ok. 680 zł (zaliczki na wode, c.o.) + prąd, gaz i internet (światłowód)
- mieszkanie jest ciepłe - przy normalnym korzystaniu raczej zwroty za c.o.

1850 zł + opłaty

Preferowni najemcy bez zwierząt i dzieci.

Możliwość zobaczenia mieszkania 29.03.2025 r. r.",PrywatneZwierzęta: NieWinda: TakParking: przynależne na ulicyPoziom: 2Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 40 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 680 zł,https://www.olx.pl/d/oferta/do-wynajecia-mieszkanie-40m2-z-miejscem-parkingowym-2-pokoje-mokre-CID3-ID155AUh.html?reason=extended_search_extended_distance
"2 pokoje z garderobą,balkon,parking,A 1,Copernicus",2 100 zł,36 m²,Toruń - 28 lutego 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/2-pokoje-z-garderoba-balkon-parking-a-1-copernicus-ID4lmEU.html
Wynajmę mieszkanie 2 pokojowe w Toruniu,2 100 zł,44 m²,Toruń - 17 marca 2025,"Wynajmę mieszkanie w Toruniu na ul. Lubickiej.
Powierzchnia 44m2 
- pokój dzienny 
- mały pokoǰ
- przedpokój 
- kuchnia
- łazienka
- balkon
- komórka lokatorska 

Mieszkanie w pełni wyposażone gotowe do zamieszkania.

Dodatkowo:
- piętro 3 (brak windy)
- rolety zewnętrzne 
- zamknięte osiedla
- mieszkanie gotowe do zamieszknia

Umowa-  wynajem okazjonalny.

W przypadku pytań proszę o kontakt.","PrywatneZwierzęta: NieWinda: NieParking: parking strzeżony, w garażu, przynależne na ulicyPoziom: 3Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 44 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 436 zł",https://www.olx.pl/d/oferta/wynajme-mieszkanie-2-pokojowe-w-toruniu-CID3-ID14YaKL.html?reason=extended_search_extended_distance
Wynajmę mieszkanie,2 500 zł,55 m²,Toruń - 19 marca 2025,"Do wynajęcia 3 pokojowe mieszkanie 55 m2 mieszczące się na 4 piętrze budynku   przy Szosie Lubickiej  (  Awangarda , budynek LEM-BUD ).Lokal składa się z salonu z aneksem kuchennym, dwóch sypialni,  łazienki oraz przedpokoju.  Mieszkanie umeblowane,  kuchnia w zabudowie .
Do mieszkania przynależy komórka lokatorska oraz miejsce postojowe w garażu podziemnym.  Apartamentowiec  jest obiektem zamkniętym i monitorowanym.
Kwota najmu  2,500,00 zł.  
Czynsz do Wspólnoty 660,00 zł.  + media  .
Kaucja w wysokości 4,000 00 zł.",PrywatneWinda: TakParking: w garażuPoziom: 4Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 55 m²Liczba pokoi: 3 pokojeCzynsz (dodatkowo): 66 000 zł,https://www.olx.pl/d/oferta/wynajme-mieszkanie-CID3-ID14ZCWL.html?reason=extended_search_extended_distance
Na wynajem luksusowa kawalerka na Targowej,2 400 zł,32 m²,Toruń - 24 lutego 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/na-wynajem-luksusowa-kawalerka-na-targowej-ID4w2LT.html
Przepiękny Apartament - Wolny Od Kwietnia,2 200 zł,37 m²,Toruń - 05 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/przepiekny-apartament-wolny-od-kwietnia-ID4wfu0.html
Mieszkalny-biurowy-usługowy na ogrodzonym terenie,1 500 zł,47 m²,Papowo Toruńskie - 16 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/mieszkalny-biurowy-uslugowy-na-ogrodzonym-terenie-ID4wlhI.html
"Mieszkanie na Stawkach, osiedle Sosnowy Las",2 400 zł,36 m²,Toruń - 04 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/mieszkanie-na-stawkach-osiedle-sosnowy-las-ID4rmHD.html
Wygodne i komfortowe mieszkanie z dużym tarasem,2 200 zł,"47,25 m²",Toruń - 18 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/wygodne-i-komfortowe-mieszkanie-z-duzym-tarasem-ID4wnKT.html
Funkcjonalna kawalerka na toruńskim Rubinkowie,1 900 zł,25 m²,Toruń - 24 lutego 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/funkcjonalna-kawalerka-na-torunskim-rubinkowie-ID4w1qZ.html
REZERWACJA Kawalerka z garderobą,1 300 zł,"29,90 m²",Grębocin - 06 marca 2025,"Kawalerka na wynajem z pojemną garderobą, dużą łazienką z wanną,przestronny umeblowany pokój i kuchnia. W mieszkaniu znajdują się wszystkie potrzebne sprzęty,pralka, lodówka, mikrofalówka,odkurzacz,żelazko,mikser. Mieszkanie znajduje się na ul. Targowej , blisko centrum,Galeria Copernicus,przystanki ,sklepy. Kawalerka o powierzchni 29,9m. Umowa na minimum rok. 
Kaucja 1300zl .
Opłaty 1300 zł ,czynsz 480zl oraz prąd  zależny od zużycia. 
Internet i telewizja we własnym zakresie. 
Mieszkanie wolne od kwietnia","PrywatneZwierzęta: TakWinda: TakParking: przynależne na ulicyPoziom: 8Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 29,90 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 480 zł",https://www.olx.pl/d/oferta/rezerwacja-kawalerka-z-garderoba-CID3-ID14MwU6.html?reason=extended_search_extended_distance
Mieszkanie 2 pokoje 45m2 parking Toruń Stawki,1 800 zł,45 m²,Toruń - 20 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-45m2-parking-torun-stawki-ID4wx5Q.html
"kawalerka z balkonem, małe opłaty, dobry punkt!",1 200 zł,30 m²,Toruń - 12 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-male-oplaty-dobry-punkt-ID4waqL.html
Wynajmę kawalerkę w Świeciu nad Osą,900 zł,28 m²,Świecie nad Osą - 02 marca 2025,"Wynajmę kawalerkę w Świeciu nad Osą, umeblowana, 900 zł + opłaty 385 zł, dodatkowo prąd, woda i wywóz śmieci",PrywatneParking: przynależne na ulicyPoziom: ParterUmeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 28 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 385 zł,https://www.olx.pl/d/oferta/wynajme-kawalerke-w-swieciu-nad-osa-CID3-ID13ixLH.html?reason=extended_search_extended_distance
Umeblowane 2 pokoje z pięknym widokiem,1 600 zł,"48,80 m²",Toruń - 19 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/umeblowane-2-pokoje-z-pieknym-widokiem-ID4wwRg.html
Wynajmę mieszkanie na Rubinkowie,1 200 zł,33 m²,Toruń - 23 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-na-rubinkowie-ID4wzHD.html
2 pokoje na wynajem na Skarpie,1 400 zł,38 m²,Toruń - 26 lutego 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/2-pokoje-na-wynajem-na-skarpie-ID4pj00.html
Wynajmę mieszkanie M4,1 400 złdo negocjacji,48 m²,Sępólno Krajeńskie - Odświeżono dnia 23 marca 2025,"mieszkanie położone jest na os. Słowackiego w Sępólnie Krajeńskim. Częściowo umeblowane (głównie pojemne szafy i narożnik z funkcją spania) z przynależną piwnicą. 
3 lata po większym remoncie.

Zapraszam do kontaktu telefonicznego - 60*****51",PrywatneWinda: NiePoziom: 4Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 48 m²Liczba pokoi: 3 pokojeCzynsz (dodatkowo): 650 zł,https://www.olx.pl/d/oferta/wynajme-mieszkanie-m4-CID3-ID14Pb8g.html?reason=extended_search_extended_distance
Wynajem mieszkania,1 100 zł,"53,60 m²",Sępólno Krajeńskie - 21 marca 2025,"Do wynajęcia od kwietnia 2025r  dwupokojowe mieszkanie o powierzchni 53m, w bloku na parterze. 

Mieszkanie częściowo wyposażone jak na zdjęciach. 
Czynsz za wynajem to 1100zl.
Opłaty do Wspólnoty to ok 600-800zl w zależności od ilości osób itd. 
Kaucja 2500 zł płatna jednorazowo. 
Preferowana umowa najmu okazjonalnego.","PrywatneZwierzęta: NieWinda: NiePoziom: ParterUmeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 53,60 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 700 zł",https://www.olx.pl/d/oferta/wynajem-mieszkania-CID3-ID152dQK.html?reason=extended_search_extended_distance
Wynajmę mieszkanie w Sępólnie Kraj.,1 000 zł,48 m²,Sępólno Krajeńskie - 14 marca 2025,"Wynajmę umeblowane i wyremontowane  mieszkanie dwupokojowe z kuchnią i łazienką ( 48m2) na trzecim piętrze w Sępólnie Krajeńskim na os. J. Słowackiego od 01.06.2025 r.
Odstępne wynosi 1000 zł + ok. 690 zł opłat do spółdzielni mieszkaniowej ( za gaz, wodę, wywóz śmieci itp.). Kaucja 3500, 00zł. 

Proszę o kontakt pod numerem telefonu:
60*******09",PrywatneZwierzęta: NieWinda: NieParking: przynależne na ulicyPoziom: 3Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 48 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 1 000 zł,https://www.olx.pl/d/oferta/wynajme-mieszkanie-w-sepolnie-kraj-CID3-ID14UPCR.html?reason=extended_search_extended_distance
Wynajme mieszkanie w Sępólnie Krajeńskim,1 400 zł,65 m²,Sępólno Krajeńskie - 13 marca 2025,"Wynajmę mieszkanie na ulicy Sienkiewicza w Sępólnie, 2 pokoje, kuchnia, łazienka, pomieszczenie gospodarcze 65m2, ogrzewanie gazowe. Czynsz 1400zl ,kaucja 3tys plus opłaty(prąd, woda, śmieci i gaz).",PrywatneWinda: NieParking: parking strzeżonyPoziom: ParterUmeblowane: NieRodzaj zabudowy: PozostałePowierzchnia: 65 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 3 000 zł,https://www.olx.pl/d/oferta/wynajme-mieszkanie-w-sepolnie-krajenskim-CID3-ID13JBYL.html?reason=extended_search_extended_distance
Wynajmę mieszkanie,1 000 zł,"53,60 m²",Jastrzębie - 22 marca 2025,"Wynajmę mieszkanie w Jastrzębiu, gmina Drzycim. Dwa pokoje, kuchnia, łazienka i wc - 53,60 m. Mieszkanie z balkonem, ogrzewanie wspólne - olejowe, 1 piętro. Kuchnia umeblowana. W salonie stół z krzesłami. W korytarzu zabudowa. Wolne od kwietnia.
Wynajem 1000 zł, czynsz ok 700 zł i kaucja 1000 zł. 
Telefon 79*****25","PrywatneZwierzęta: NieWinda: NiePoziom: 1Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 53,60 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 700 zł",https://www.olx.pl/d/oferta/wynajme-mieszkanie-CID3-ID153aY8.html?reason=extended_search_extended_distance
"Mieszkanie ""Słoneczny zakątek""",1 250 złdo negocjacji,40 m²,Tupadły - 10 marca 2025,"Mieszkanie w pełni umeblowane na parterze, bardzo słoneczne z ogródkiem. Usytuowane w cichej okolicy w miejscowości Tupadły tuż koło Inowrocławia.
Mieszkanie ma około 40m2 i składa się z dużego przestronnego pokoju z dwoma oknami. Kuchni i łazienki z oknem. W pokoju duże podwójne łóżko, kanapa, duża szafa, komoda, stół rozciągany i krzesła. W wyposażeniu jest też telewizor z płaskim ekranem Sony Bravia (inny niż na zdjęciach).
W kuchni kuchenka gazowa, lodówka z zamrażalką. W łazience pralka.
Miejsce parkingowe przed posesją. Niedaleko supermarket Dino i sklep Groszek.
Do miasta można się dostać autem lub komunikacją autobusową. Przystanki z dwóch kierunków od Kruszwicy lub od Strzelna.
Mieszkanie wolne od 1 lutego.
Zachęcam do obejrzenia:)",PrywatneZwierzęta: NieWinda: NieParking: przynależne na ulicyPoziom: ParterUmeblowane: TakRodzaj zabudowy: Dom wolnostojącyPowierzchnia: 40 m²Liczba pokoi: Kawalerka,https://www.olx.pl/d/oferta/mieszkanie-sloneczny-zakatek-CID3-ID13GWeQ.html?reason=extended_search_extended_distance
Wynajme mieszkanie centrum Drzycim,1 450 złdo negocjacji,45 m²,Drzycim - 19 marca 2025,"Mieszkanie do wynajecia o pow.45m2 w centrum Drzycimia."" pokoje, z tego jeden z aneksem kuchennym, lazienka. Lokal znajduje sie na parterze. Ogrzewanie centralne. Media: woda,prad,smieci we wlasnym zakresie.  do wynajecia od czerwca 2025.",PrywatneZwierzęta: NieWinda: NiePoziom: ParterUmeblowane: NieRodzaj zabudowy: KamienicaPowierzchnia: 45 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 1 zł,https://www.olx.pl/d/oferta/wynajme-mieszkanie-centrum-drzycim-CID3-ID14ZQve.html?reason=extended_search_extended_distance
Wynajme kawalerkę,1 450 zł,15 m²,Złotoria - Dzisiaj o 09:13,"Wynajmę kawalerkę na drugim pietrze kamienicy przy ul Kosciuszki 7 w Toruniu, 
Kawalerka jest wyposażona w niezbędny sprzęt : pralkę , lodówkę, piekarnik, mikrofalówkę, internet. 
W pobliżu znajduje się przystanek, sklepy, nieopodal WSB 
Czynsz; 1450 zł + 200 zl opłaty , razem 1650 zl 
Kaucja 1000 zl 
Dostępna od zaraz",PrywatnePoziom: 2Umeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 15 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 200 zł,https://www.olx.pl/d/oferta/wynajme-kawalerke-CID3-IDYP10g.html?reason=extended_search_extended_distance
Wynajmę mieszkanie.,1 300 zł,86 m²,Laskowice - 23 marca 2025,"Wynajmę mieszkanie. 
Preferowana para bez dzieci i zwierząt.

Laskowice.",PrywatneZwierzęta: NiePoziom: 1Umeblowane: TakRodzaj zabudowy: Dom wolnostojącyPowierzchnia: 86 m²Liczba pokoi: 3 pokoje,https://www.olx.pl/d/oferta/wynajme-mieszkanie-CID3-ID153LKZ.html?reason=extended_search_extended_distance
Mieszkanie w miejscowości Płocicz,700 złdo negocjacji,70 m²,Płocicz - 10 marca 2025,"Do wynajęcia przestronne mieszkanie o powierzchni 70 m² w miejscowości Płocicz, gmina Kamień Krajeński, woj. kujawsko-pomorskie. Mieszkanie składa się z:

4 pokoi

przedpokoju

kuchni

łazienki

WC

Dookoła dużo zieleni, co daje ciszę i spokój oraz ucieczkę od zgiełku dnia codziennego.

Opłaty:

Czynsz najmu: 700 zł

Opłata dla spółdzielni mieszkaniowej: 1015,25 zł 

Opłata za śmieci: 29,50 zł/osobę

Woda ciepła, zimna i ścieki dodatkowo według zużycia, płatne w biurze spółdzielni na podstawie podanego na ostatni dzień miesiąca zużycia, 

Zimna woda: 5,72 zł/m3

Ciepła woda: 32 zł/m3

Ścieki: 10,51 zł/m3

Prąd według zużycia na podstawie faktury

Mieszkanie jest idealne dla rodziny lub osób szukających przestronnego lokum w spokojnej okolicy.

Zainteresowane osoby proszę o kontakt pod numerem telefonu: [numer kontaktowy] lub poprzez wiadomość na OLX.",PrywatneZwierzęta: NieWinda: NieParking: brakPoziom: 2Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 70 m²Liczba pokoi: 4 i więcejCzynsz (dodatkowo): 700 zł,https://www.olx.pl/d/oferta/mieszkanie-w-miejscowosci-plocicz-CID3-ID14h63T.html?reason=extended_search_extended_distance
Mieszkanie do wynajęcia -centrum 75 metrów,850 zł,75 m²,Janowiec Wielkopolski - Dzisiaj o 08:51,Witam .Do wynajęcia mieszkanie  w centrum Janowca -75 metrów na piętrze kamienicy .Dwa pokoje+ kuchnia +łazienka-ogrzewanie piece kaflowe-nie umeblowane -podwórko -piwnica .Kaucja 1500 .  pytania -dzwoń -Najem okazjonalny-Polecam,PrywatneZwierzęta: NieWinda: NieParking: przynależne na ulicyPoziom: 1Umeblowane: NieRodzaj zabudowy: KamienicaPowierzchnia: 75 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 1 zł,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-centrum-75-metrow-CID3-IDT2uBv.html?reason=extended_search_extended_distance
Mieszkanie na wynajem,1 500 zł,30 m²,Janowiec Wielkopolski - 14 marca 2025,"Lokalizacja: Janowiec Wielkopolski przy ulicy 3 Maja
Powierzchnia: 30m2
Cena: 1500zł

Mieszkanie składa się z:
Przestronnego salonu z aneksem kuchennym
Łazienki z prysznicem

Wyposażenie:
Kuchnia w pełni wyposażona (lodówka, piekarnik, zmywarka)
W salonie znajduje się łóżko, szafa i komoda 
Pralka w łazience

mieszkanie znajduje się w budynku z dwoma innymi mieszkaniami [również na wynajem] 

ogrzewanie wliczone w czynsz 

DZWONIĆ WYŁĄCZNIE NA NUMER  6*9*5*2*0*7*0*0*9",PrywatneUmeblowane: TakRodzaj zabudowy: PozostałePowierzchnia: 30 m²Liczba pokoi: Kawalerka,https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-CID3-ID14UPgM.html?reason=extended_search_extended_distance
